"Date","Price","Open","High","Low","Vol.","Change %"
"02/16/2018","141.75","146.40","146.50","141.00","0.40K","-3.44%"
"02/15/2018","146.80","148.80","149.00","145.20","0.57K","-1.64%"
"02/14/2018","149.25","148.90","149.70","148.25","0.24K","0.84%"
"02/09/2018","148.00","152.00","152.00","147.90","0.45K","-2.54%"
"02/08/2018","151.85","152.00","154.70","151.20","0.21K","-1.43%"
"02/07/2018","154.05","153.00","154.50","152.75","0.27K","0.39%"
"02/06/2018","153.45","150.70","153.90","149.15","0.42K","1.93%"
"02/05/2018","150.55","151.20","152.20","150.05","0.26K","-0.59%"
"02/02/2018","151.45","152.95","153.00","151.30","0.21K","-0.85%"
"02/01/2018","152.75","153.15","154.00","152.00","0.15K","-0.52%"
"01/31/2018","153.55","153.65","155.10","153.00","0.17K","-0.39%"
"01/30/2018","154.15","157.30","157.30","153.60","0.35K","-2.00%"
"01/29/2018","157.30","157.30","158.50","156.50","0.40K","-0.44%"
"01/26/2018","158.00","155.75","158.00","155.00","0.47K","1.90%"
"01/24/2018","155.05","152.95","155.65","152.95","0.50K","1.34%"
"01/23/2018","153.00","157.25","157.35","152.80","0.26K","-1.83%"
"01/22/2018","155.85","154.25","156.60","154.25","0.90K","0.87%"
"01/19/2018","154.50","153.75","154.75","152.75","0.15K","0.19%"
"01/18/2018","154.20","156.95","157.20","153.75","0.31K","-1.41%"
"01/17/2018","156.40","153.60","156.95","153.10","3.48K","1.59%"
"01/16/2018","153.95","153.50","154.20","152.60","0.31K","0.00%"
"01/15/2018","153.95","153.95","155.40","153.50","0.12K","0.00%"
"01/12/2018","153.95","154.75","155.15","152.70","0.16K","-0.36%"
"01/11/2018","154.50","156.00","156.00","154.00","0.18K","-0.48%"
"01/10/2018","155.25","156.70","158.55","155.10","0.23K","-1.02%"
"01/09/2018","156.85","156.75","157.20","154.50","0.16K","-0.57%"
"01/08/2018","157.75","160.00","160.15","156.25","0.36K","-2.38%"
"01/05/2018","161.60","161.60","162.50","160.90","0.09K","-0.89%"
"01/04/2018","163.05","161.90","162.60","159.00","0.30K","0.77%"
"01/03/2018","161.80","163.95","165.00","160.00","0.28K","-1.31%"
"01/02/2018","163.95","157.85","164.30","157.50","0.89K","4.33%"
"12/28/2017","157.15","156.80","157.90","155.70","0.25K","0.29%"
"12/27/2017","156.70","154.00","157.00","153.50","0.42K","1.85%"
"12/26/2017","153.85","151.95","154.00","151.80","0.10K","0.98%"
"12/22/2017","152.35","154.70","154.80","151.50","0.26K","-1.52%"
"12/21/2017","154.70","156.00","156.10","153.50","0.30K","-0.77%"
"12/20/2017","155.90","154.00","156.40","154.00","0.20K","6.16%"
"12/19/2017","146.85","146.85","146.85","146.85","","-0.14%"
"12/18/2017","147.05","147.05","147.05","147.05","","1.48%"
"12/15/2017","144.90","147.00","147.00","147.00","0.01K","-2.00%"
"12/14/2017","147.85","146.50","146.50","146.50","0.00K","0.20%"
"12/13/2017","147.55","152.00","152.00","152.00","0.04K","1.72%"
"12/12/2017","145.05","145.05","145.05","145.05","","-1.76%"
"12/11/2017","147.65","147.65","147.65","147.65","","-1.40%"
"12/08/2017","149.75","149.75","149.75","149.75","","-0.23%"
"12/07/2017","150.10","150.10","150.10","150.10","","-3.38%"
"12/06/2017","155.35","155.35","155.35","155.35","","-0.96%"
"12/05/2017","156.85","160.05","160.10","160.05","0.04K","-0.66%"
"12/04/2017","157.90","157.90","157.90","157.90","","-0.66%"
"12/01/2017","158.95","159.00","160.00","157.50","1.56K","1.05%"
"11/30/2017","157.30","162.00","163.00","160.00","0.03K","-2.69%"
"11/29/2017","161.65","158.85","162.50","158.65","0.48K","1.79%"
"11/28/2017","158.80","156.00","159.05","155.25","0.42K","1.21%"
"11/27/2017","156.90","156.00","157.35","156.00","0.32K","0.93%"
"11/24/2017","155.45","153.00","158.00","153.00","1.03K","1.60%"
"11/23/2017","153.00","152.80","153.00","152.30","0.06K","-0.26%"
"11/22/2017","153.40","154.00","154.80","153.20","0.20K","0.62%"
"11/21/2017","152.45","152.50","155.50","152.00","0.56K","0.03%"
"11/17/2017","152.40","155.30","155.30","152.80","0.21K","-2.18%"
"11/16/2017","155.80","156.50","156.55","155.50","0.15K","0.71%"
"11/14/2017","154.70","155.60","157.25","154.55","0.27K","-0.48%"
"11/13/2017","155.45","155.50","156.80","155.00","0.28K","-0.54%"
"11/10/2017","156.30","155.20","157.30","155.00","0.28K","0.74%"
"11/09/2017","155.15","154.70","156.60","154.60","0.50K","0.55%"
"11/08/2017","154.30","154.60","155.50","153.60","0.29K","-0.13%"
"11/07/2017","154.50","155.50","155.60","154.05","0.25K","-0.74%"
"11/06/2017","155.65","154.25","156.70","152.55","0.58K","1.40%"
"11/03/2017","153.50","152.00","156.40","151.90","0.38K","0.85%"
"11/01/2017","152.20","154.50","155.70","151.30","0.41K","-1.65%"
"10/31/2017","154.75","155.20","155.40","154.20","0.16K","-0.80%"
"10/30/2017","156.00","157.25","157.85","155.30","0.24K","-0.79%"
"10/27/2017","157.25","154.25","157.50","154.00","0.35K","1.91%"
"10/26/2017","154.30","154.00","154.85","153.00","0.16K","0.36%"
"10/25/2017","153.75","152.00","154.95","151.50","0.28K","0.79%"
"10/24/2017","152.55","154.90","155.35","152.30","0.29K","-1.26%"
"10/23/2017","154.50","154.45","156.65","153.30","0.32K","-0.32%"
"10/20/2017","155.00","156.70","157.55","153.85","0.32K","-1.34%"
"10/19/2017","157.10","153.80","157.70","153.70","0.39K","2.18%"
"10/18/2017","153.75","153.75","154.40","152.50","0.19K","0.07%"
"10/17/2017","153.65","152.85","154.30","151.00","0.58K","0.52%"
"10/16/2017","152.85","155.00","155.50","152.40","0.64K","-1.29%"
"10/13/2017","154.85","154.60","156.05","153.50","0.30K","-0.35%"
"10/11/2017","155.40","159.30","159.30","154.65","0.44K","-2.72%"
"10/10/2017","159.75","159.95","161.80","158.70","0.27K","-0.16%"
"10/09/2017","160.00","159.60","161.15","159.00","0.59K","0.28%"
"10/06/2017","159.55","157.60","160.00","157.30","0.31K","1.33%"
"10/05/2017","157.45","155.00","158.15","153.75","1.06K","1.61%"
"10/04/2017","154.95","154.55","156.20","154.00","0.34K","1.14%"
"10/03/2017","153.20","155.50","155.80","154.00","0.87K","-1.48%"
"10/02/2017","155.50","156.80","157.00","153.70","0.23K","-0.80%"
"09/29/2017","156.75","156.70","157.90","155.50","0.27K","0.06%"
"09/28/2017","156.65","158.00","158.00","155.90","0.29K","-1.10%"
"09/27/2017","158.40","161.00","161.90","157.45","0.42K","-1.61%"
"09/26/2017","161.00","161.05","163.40","159.90","0.95K","-0.12%"
"09/25/2017","161.20","164.75","165.25","160.80","0.29K","-2.18%"
"09/22/2017","164.80","165.80","166.60","164.25","0.30K","2.49%"
"09/21/2017","160.80","160.80","160.80","160.80","","-1.20%"
"09/20/2017","162.75","162.75","162.75","162.75","","0.74%"
"09/19/2017","161.55","161.55","161.55","161.55","","-3.93%"
"09/18/2017","168.15","168.15","168.15","168.15","","-0.83%"
"09/15/2017","169.55","169.55","169.55","169.55","","3.35%"
"09/14/2017","164.05","164.05","164.05","164.05","","-0.61%"
"09/13/2017","165.05","165.05","165.05","165.05","","2.29%"
"09/12/2017","161.35","161.35","161.35","161.35","0.01K","2.71%"
"09/11/2017","157.10","157.10","157.10","157.10","","1.03%"
"09/08/2017","155.50","155.80","155.85","155.60","0.04K","2.44%"
"09/06/2017","151.80","152.05","153.00","152.05","0.00K","0.07%"
"09/05/2017","151.70","151.70","151.70","151.70","","-1.08%"
"09/04/2017","153.35","153.35","153.35","153.35","","0.00%"
"09/01/2017","153.35","153.50","155.00","153.50","0.07K","-0.32%"
"08/31/2017","153.85","153.50","154.55","150.00","0.06K","1.02%"
"08/30/2017","152.30","155.50","155.70","151.30","0.18K","0.69%"
"08/29/2017","151.25","154.50","154.50","152.45","0.53K","-2.23%"
"08/28/2017","154.70","155.00","156.00","153.85","0.14K","-0.26%"
"08/25/2017","155.10","151.20","155.90","150.50","0.27K","3.06%"
"08/24/2017","150.50","153.40","153.40","149.85","0.24K","-1.02%"
"08/23/2017","152.05","152.20","153.80","152.00","0.09K","0.36%"
"08/22/2017","151.50","152.95","153.20","151.50","0.17K","-0.49%"
"08/21/2017","152.25","155.00","155.05","151.80","0.24K","-0.98%"
"08/18/2017","153.75","155.85","155.85","152.80","0.07K","-0.36%"
"08/17/2017","154.30","158.50","158.65","153.75","0.32K","-2.09%"
"08/16/2017","157.60","159.35","159.45","155.60","1.28K","-0.19%"
"08/15/2017","157.90","164.30","164.30","157.00","0.91K","-2.86%"
"08/14/2017","162.55","167.50","168.50","163.20","0.38K","-2.66%"
"08/11/2017","167.00","166.00","168.00","164.00","0.21K","0.63%"
"08/10/2017","165.95","171.00","171.50","165.00","0.33K","-2.81%"
"08/09/2017","170.75","170.35","171.85","168.80","0.21K","0.00%"
"08/08/2017","170.75","169.30","172.00","169.30","0.10K","0.56%"
"08/07/2017","169.80","168.65","170.35","168.65","0.35K","0.92%"
"08/04/2017","168.25","167.00","169.50","166.15","0.14K","-0.03%"
"08/03/2017","168.30","167.40","169.00","166.10","0.84K","-0.12%"
"08/02/2017","168.50","165.05","168.50","165.05","0.39K","2.15%"
"08/01/2017","164.95","166.50","167.00","162.60","0.33K","-1.14%"
"07/31/2017","166.85","164.70","167.10","163.85","0.38K","1.21%"
"07/28/2017","164.85","161.60","165.60","161.00","0.52K","1.63%"
"07/27/2017","162.20","160.25","162.70","159.60","0.26K","1.09%"
"07/26/2017","160.45","155.85","160.70","154.20","0.51K","3.58%"
"07/25/2017","154.90","158.00","159.40","153.60","0.25K","-1.87%"
"07/24/2017","157.85","161.50","161.75","157.50","0.21K","1.35%"
"07/21/2017","155.75","155.75","155.75","155.75","","1.27%"
"07/20/2017","153.80","153.80","153.80","153.80","","-0.65%"
"07/19/2017","154.80","154.80","154.80","154.80","","-0.61%"
"07/18/2017","155.75","155.75","155.75","155.75","","0.32%"
"07/17/2017","155.25","155.25","155.25","155.25","","-0.13%"
"07/14/2017","155.45","155.45","155.45","155.45","","2.03%"
"07/13/2017","152.35","152.35","152.35","152.35","","2.97%"
"07/12/2017","147.95","147.95","147.95","147.95","","1.41%"
"07/11/2017","145.90","145.90","145.90","145.90","","-1.59%"
"07/10/2017","148.25","148.25","148.25","148.25","","-0.27%"
"07/07/2017","148.65","148.65","148.65","148.65","","-0.17%"
"07/06/2017","148.90","148.90","148.90","148.90","","-0.80%"
"07/05/2017","150.10","150.10","150.10","150.10","","1.59%"
"07/04/2017","147.75","147.75","147.75","147.75","","0.00%"
"07/03/2017","147.75","144.00","145.30","144.00","0.04K","1.65%"
"06/30/2017","145.35","145.35","145.35","145.35","0.01K","-0.65%"
"06/29/2017","146.30","146.30","146.30","146.30","","1.84%"
"06/28/2017","143.65","143.65","143.65","143.65","","0.00%"
"06/27/2017","143.65","143.65","143.65","143.65","","0.74%"
"06/26/2017","142.60","142.60","142.60","142.60","","1.89%"
"06/23/2017","139.95","139.95","139.95","139.95","","6.55%"
"06/22/2017","131.35","131.35","131.35","131.35","","-5.61%"
"06/21/2017","139.15","139.15","139.15","139.15","","-2.42%"
"06/20/2017","142.60","142.60","142.60","142.60","","-2.03%"
"06/19/2017","145.55","145.55","145.55","145.55","","0.59%"
"06/16/2017","144.70","144.70","144.70","144.70","","0.00%"
"06/15/2017","144.70","144.70","144.70","144.70","","-1.80%"
"06/14/2017","147.35","147.35","147.35","147.35","","-0.74%"
"06/13/2017","148.45","148.45","148.45","148.45","","-1.07%"
"06/12/2017","150.05","150.05","150.05","150.05","","0.94%"
"06/09/2017","148.65","148.65","148.65","148.65","","0.17%"
"06/08/2017","148.40","148.40","148.40","148.40","","0.54%"
"06/07/2017","147.60","147.60","147.60","147.60","","0.17%"
"06/06/2017","147.35","147.35","147.35","147.35","","-2.51%"
"06/05/2017","151.15","151.15","151.15","151.15","","2.58%"
"06/02/2017","147.35","150.00","150.00","146.80","0.14K","-1.90%"
"06/01/2017","150.20","152.15","152.15","151.25","0.01K","-1.41%"
"05/31/2017","152.35","152.35","152.35","152.35","","-2.34%"
"05/30/2017","156.00","156.00","156.00","156.00","","0.78%"
"05/29/2017","154.80","154.80","154.80","154.80","","0.00%"
"05/26/2017","154.80","154.80","154.80","154.80","","1.64%"
"05/25/2017","152.30","152.30","152.30","152.30","","0.66%"
"05/24/2017","151.30","151.30","151.30","151.30","","-0.03%"
"05/23/2017","151.35","151.35","151.35","151.35","","-0.30%"
"05/22/2017","151.80","151.80","151.80","151.80","","-1.27%"
"05/19/2017","153.75","153.75","153.75","153.75","","2.13%"
"05/18/2017","150.55","150.55","150.55","150.55","","-4.05%"
"05/17/2017","156.90","156.90","156.90","156.90","","2.55%"
"05/16/2017","153.00","153.00","153.00","153.00","","-1.70%"
"05/15/2017","155.65","155.65","155.65","155.65","","-1.14%"
"05/12/2017","157.45","157.45","157.45","157.45","","0.61%"
"05/11/2017","156.50","156.50","156.50","156.50","","-2.00%"
"05/10/2017","159.70","159.70","159.70","159.70","","1.27%"
"05/09/2017","157.70","157.70","157.70","157.70","","-1.44%"
"05/08/2017","160.00","160.00","160.00","160.00","","1.20%"
"05/05/2017","158.10","158.10","158.10","158.10","","0.32%"
"05/04/2017","157.60","157.60","157.60","157.60","","-1.87%"
"05/03/2017","160.60","160.60","160.60","160.60","","0.82%"
"05/02/2017","159.30","159.30","159.30","159.30","","2.51%"
"04/28/2017","155.40","155.40","155.40","155.40","","3.50%"
"04/27/2017","150.15","154.00","154.00","154.00","0.20K","-0.92%"
"04/26/2017","151.55","151.55","151.55","151.55","","-1.49%"
"04/25/2017","153.85","153.85","153.85","153.85","","0.33%"
"04/24/2017","153.35","153.35","153.35","153.35","","-1.82%"
"04/20/2017","156.20","156.20","156.20","156.20","","-5.10%"
"04/19/2017","164.60","164.60","164.60","164.60","","-3.77%"
"04/18/2017","171.05","171.05","171.05","171.05","","1.39%"
"04/17/2017","168.70","168.70","168.70","168.70","","1.75%"
"04/13/2017","165.80","165.80","165.80","165.80","","0.48%"
"04/12/2017","165.00","165.00","165.00","165.00","","-1.49%"
"04/11/2017","167.50","168.00","168.00","163.00","0.00K","0.27%"
"04/10/2017","167.05","167.05","167.05","167.05","","-0.15%"
"04/07/2017","167.30","167.30","167.30","167.30","","1.86%"
"04/06/2017","164.25","164.25","164.25","164.25","","0.37%"
"04/05/2017","163.65","163.65","163.65","163.65","","-0.37%"
"04/04/2017","164.25","164.25","164.25","164.25","","-0.09%"
"04/03/2017","164.40","164.40","164.40","164.40","","-1.14%"
"03/31/2017","166.30","166.30","166.30","166.30","","0.00%"
"03/30/2017","166.30","166.30","166.30","166.30","","0.00%"
"03/29/2017","166.30","166.30","166.30","166.30","","0.36%"
"03/28/2017","165.70","165.70","165.70","165.70","","-0.27%"
"03/27/2017","166.15","160.80","160.80","160.80","50.40K","1.28%"
"03/24/2017","164.05","164.05","164.05","164.05","","-1.26%"
"03/23/2017","166.15","166.15","166.15","166.15","","-0.95%"
"03/22/2017","167.75","167.75","167.75","167.75","","-2.33%"
"03/21/2017","171.75","171.75","171.75","171.75","","-0.38%"
"03/20/2017","172.40","172.40","172.40","172.40","","2.50%"
"03/17/2017","168.20","172.00","172.00","166.00","0.22K","5.55%"
"03/16/2017","159.35","159.35","159.35","159.35","","0.47%"
"03/15/2017","158.60","158.60","158.60","158.60","","-0.35%"
"03/14/2017","159.15","159.15","159.15","159.15","","-0.75%"
"03/13/2017","160.35","160.35","160.35","160.35","","0.72%"
"03/10/2017","159.20","159.20","159.20","159.20","","0.73%"
"03/09/2017","158.05","158.05","158.05","158.05","","-1.06%"
"03/08/2017","159.75","159.75","159.75","159.75","","0.88%"
"03/07/2017","158.35","158.35","158.35","158.35","","-0.53%"
"03/06/2017","159.20","159.20","159.20","159.20","","-1.33%"
"03/03/2017","161.35","158.50","159.85","158.50","0.01K","-0.77%"
"03/02/2017","162.60","158.00","158.00","156.20","0.01K","-0.37%"
"03/01/2017","163.20","161.80","161.80","159.00","0.11K","-4.34%"
"02/24/2017","170.60","176.00","176.00","169.00","0.09K","-3.34%"
"02/23/2017","176.50","173.30","176.50","173.30","0.28K","1.23%"
"02/22/2017","174.35","175.50","177.25","173.50","0.17K","-0.57%"
"02/21/2017","175.35","172.95","176.30","172.80","0.99K","1.65%"
"02/20/2017","172.50","174.00","174.00","172.00","0.17K","0.00%"
"02/17/2017","172.50","170.70","173.50","170.05","0.54K","0.58%"
"02/16/2017","171.50","168.50","171.70","168.50","0.56K","1.60%"
"02/15/2017","168.80","169.90","170.00","167.00","0.36K","-0.76%"
"02/14/2017","170.10","170.55","172.75","168.30","1.30K","-0.82%"
"02/13/2017","171.50","173.15","173.50","170.50","0.08K","-1.44%"
"02/10/2017","174.00","173.50","175.75","173.00","0.29K","0.12%"
"02/09/2017","173.80","172.30","174.40","171.40","1.27K","1.70%"
"02/08/2017","170.90","171.35","172.50","169.55","0.15K","-0.35%"
"02/07/2017","171.50","172.60","173.00","171.25","0.14K","-0.84%"
"02/06/2017","172.95","175.50","175.50","172.30","0.12K","-1.45%"
"02/03/2017","175.50","176.00","177.00","173.80","0.20K","-0.68%"
"02/02/2017","176.70","180.50","181.45","175.95","0.30K","-1.86%"
"02/01/2017","180.05","179.50","181.25","177.05","0.11K","0.11%"
"01/31/2017","179.85","181.15","182.80","175.00","0.40K","-1.13%"
"01/30/2017","181.90","183.00","183.00","180.10","0.22K","-0.87%"
"01/27/2017","183.50","182.00","183.65","180.25","0.08K","0.66%"
"01/26/2017","182.30","183.00","184.95","180.50","0.25K","-0.52%"
"01/24/2017","183.25","186.90","188.40","182.80","0.32K","-1.61%"
"01/23/2017","186.25","184.80","188.50","184.65","0.26K","1.17%"
"01/20/2017","184.10","181.20","184.45","181.05","0.25K","1.71%"
"01/19/2017","181.00","179.85","182.00","179.00","0.40K","0.61%"
"01/18/2017","179.90","181.25","182.00","177.75","0.22K","-0.80%"
"01/17/2017","181.35","178.20","182.00","178.20","0.60K","1.48%"
"01/16/2017","178.70","179.00","179.00","177.65","0.04K","0.00%"
"01/13/2017","178.70","181.75","181.75","176.95","0.44K","-1.43%"
"01/12/2017","181.30","178.50","182.20","178.50","0.67K","1.43%"
"01/11/2017","178.75","178.00","180.60","177.25","0.47K","0.31%"
"01/10/2017","178.20","174.00","178.45","174.00","0.25K","2.41%"
"01/09/2017","174.00","170.85","175.30","169.60","0.88K","1.75%"
"01/06/2017","171.00","170.95","173.10","170.00","0.45K","0.06%"
"01/05/2017","170.90","170.90","172.95","169.00","0.28K","1.15%"
"01/04/2017","168.95","163.70","170.00","163.55","0.38K","3.46%"
"01/03/2017","163.30","163.70","165.35","160.50","0.58K","2.16%"
"01/02/2017","159.85","160.15","162.00","160.15","0.01K","0.00%"
"12/29/2016","159.85","158.40","162.50","158.30","10.24M","0.92%"
"12/28/2016","158.40","161.00","161.05","158.00","22.26M","-1.19%"
"12/27/2016","160.30","163.50","163.50","159.85","6.82M","-1.05%"
"12/26/2016","162.00","161.30","163.65","161.30","1.71M","0.00%"
"12/23/2016","162.00","166.10","166.80","161.95","12.23M","-2.23%"
"12/22/2016","165.70","171.50","171.50","165.40","15.63M","-0.51%"
"12/21/2016","166.55","166.55","166.55","166.55","","0.00%"
"12/20/2016","166.55","166.55","166.55","166.55","","-0.45%"
"12/19/2016","167.30","167.30","167.30","167.30","","2.42%"
"12/16/2016","163.35","163.35","163.35","163.35","","-0.06%"
"12/15/2016","163.45","163.45","163.45","163.45","","-1.57%"
"12/14/2016","166.05","166.05","166.05","166.05","","1.10%"
"12/13/2016","164.25","164.25","164.25","164.25","","0.67%"
"12/12/2016","163.15","163.15","163.15","163.15","","2.06%"
"12/09/2016","159.85","159.85","159.85","159.85","","-1.66%"
"12/08/2016","162.55","162.55","162.55","162.55","","-0.25%"
"12/07/2016","162.95","162.95","162.95","162.95","","-0.03%"
"12/06/2016","163.00","163.00","163.00","163.00","","-1.81%"
"12/05/2016","166.00","166.00","166.00","166.00","","-0.78%"
"12/02/2016","167.30","171.00","171.00","171.00","177.50K","0.45%"
"12/01/2016","166.55","173.30","173.30","173.30","180.67K","-4.34%"
"11/30/2016","174.10","178.00","179.05","174.00","12.02M","-1.89%"
"11/29/2016","177.45","182.00","182.50","178.90","5.90M","-2.77%"
"11/28/2016","182.50","179.20","183.00","179.20","6.29M","-0.84%"
"11/25/2016","184.05","183.50","184.95","179.00","3.86M","-0.94%"
"11/24/2016","185.80","186.20","187.00","185.40","1.90M","0.19%"
"11/23/2016","185.45","187.00","188.00","185.05","4.43M","-1.98%"
"11/22/2016","189.20","192.10","192.10","189.00","2.82M","-1.51%"
"11/21/2016","192.10","190.50","192.10","186.60","3.28M","1.05%"
"11/18/2016","190.10","192.00","192.50","190.00","8.80M","-0.68%"
"11/17/2016","191.40","192.30","193.55","191.00","4.74M","-0.52%"
"11/16/2016","192.40","193.00","194.00","191.25","9.45M","-0.31%"
"11/14/2016","193.00","192.00","193.90","189.70","9.40M","0.70%"
"11/11/2016","191.65","197.00","198.00","190.10","21.61M","-1.99%"
"11/10/2016","195.55","203.85","205.50","195.00","64.31M","-4.38%"
"11/09/2016","204.50","199.80","204.50","198.15","19.79M","1.21%"
"11/08/2016","202.05","209.70","209.80","201.90","35.56M","-3.83%"
"11/07/2016","210.10","204.75","211.25","204.15","31.21M","2.39%"
"11/04/2016","205.20","198.00","205.90","197.00","26.14M","3.64%"
"11/03/2016","198.00","195.00","198.60","194.30","24.18M","1.72%"
"11/01/2016","194.65","196.90","197.95","194.25","21.31M","-1.39%"
"10/31/2016","197.40","198.00","198.60","195.20","23.39M","-0.45%"
"10/28/2016","198.30","196.95","199.30","195.60","25.15M","0.46%"
"10/27/2016","197.40","195.80","198.40","195.00","49.73M","0.56%"
"10/26/2016","196.30","198.00","199.85","195.45","35.94M","-0.36%"
"10/25/2016","197.00","191.00","197.95","190.10","50.90M","4.07%"
"10/24/2016","189.30","187.50","190.20","186.50","15.24M","1.23%"
"10/21/2016","187.00","186.10","188.40","185.90","18.70M","0.08%"
"10/20/2016","186.85","188.10","188.90","186.50","29.13M","-0.77%"
"10/19/2016","188.30","188.80","188.90","187.00","29.09M","-0.26%"
"10/18/2016","188.80","186.55","189.85","186.50","27.21M","1.02%"
"10/17/2016","186.90","184.15","187.20","184.00","31.39M","1.14%"
"10/14/2016","184.80","182.30","185.50","181.70","33.74M","1.43%"
"10/13/2016","182.20","180.60","183.05","180.20","32.09M","0.89%"
"10/11/2016","180.60","181.90","182.50","179.60","27.29M","-0.61%"
"10/10/2016","181.70","177.50","182.90","177.00","43.03M","2.54%"
"10/07/2016","177.20","176.00","178.45","174.75","32.09M","0.60%"
"10/06/2016","176.15","178.50","178.70","175.70","32.63M","-0.93%"
"10/05/2016","177.80","177.00","180.80","176.50","23.66M","0.45%"
"10/04/2016","177.00","177.50","177.50","175.50","15.09M","-0.39%"
"10/03/2016","177.70","180.30","180.30","176.00","20.36M","-2.04%"
"09/30/2016","181.40","180.75","182.10","178.15","21.77M","0.75%"
"09/29/2016","180.05","182.90","184.00","179.00","19.08M","-1.29%"
"09/28/2016","182.40","182.40","183.25","180.25","15.50M","0.00%"
"09/27/2016","182.40","183.00","183.60","180.50","11.38M","0.19%"
"09/26/2016","182.05","181.00","182.50","178.25","23.23M","0.69%"
"09/23/2016","180.80","185.00","185.50","180.40","24.32M","-1.15%"
"09/22/2016","182.90","182.90","182.90","182.90","","-0.79%"
"09/21/2016","184.35","184.35","184.35","184.35","","-0.19%"
"09/20/2016","184.70","184.70","184.70","184.70","","2.95%"
"09/19/2016","179.40","179.40","179.40","179.40","","3.34%"
"09/16/2016","173.60","176.00","176.00","176.00","57.69K","-0.37%"
"09/15/2016","174.25","174.25","174.25","174.25","","-0.14%"
"09/14/2016","174.50","174.50","174.50","174.50","","0.35%"
"09/13/2016","173.90","173.90","173.90","173.90","","-1.75%"
"09/12/2016","177.00","177.00","177.00","177.00","","-0.20%"
"09/09/2016","177.35","177.35","177.35","177.35","","-2.72%"
"09/08/2016","182.30","181.50","181.50","181.50","173.76K","0.91%"
"09/06/2016","180.65","179.50","179.75","177.00","2.07M","1.75%"
"09/05/2016","177.55","177.55","177.55","177.55","","0.00%"
"09/02/2016","177.55","177.55","177.55","177.55","","0.00%"
"09/01/2016","177.55","173.10","180.00","173.10","7.69M","3.23%"
"08/31/2016","172.00","170.50","172.00","170.25","1.88M","0.00%"
"08/30/2016","172.00","170.50","172.00","168.30","3.32M","0.61%"
"08/29/2016","170.95","171.50","172.75","170.00","4.78M","-0.12%"
"08/26/2016","171.15","168.00","172.50","168.00","2.63M","0.77%"
"08/25/2016","169.85","170.00","172.80","168.00","37.68M","-0.70%"
"08/24/2016","171.05","174.00","174.00","169.00","25.26M","-2.09%"
"08/23/2016","174.70","173.00","175.00","172.35","37.24M","0.60%"
"08/22/2016","173.65","168.50","173.50","168.50","26.07M","3.80%"
"08/19/2016","167.30","168.70","168.70","167.10","6.54M","-0.62%"
"08/18/2016","168.35","165.40","168.85","164.50","6.69M","2.15%"
"08/17/2016","164.80","166.40","167.00","165.00","1.70M","-1.64%"
"08/16/2016","167.55","166.70","168.00","166.00","1.54M","0.63%"
"08/15/2016","166.50","166.70","170.00","164.05","1.87M","-0.21%"
"08/12/2016","166.85","167.35","167.85","165.35","6.30M","0.21%"
"08/11/2016","166.50","169.00","170.00","166.00","8.88M","-1.48%"
"08/10/2016","169.00","172.45","172.50","168.50","4.79M","-1.74%"
"08/09/2016","172.00","171.10","172.80","167.00","7.86M","0.17%"
"08/08/2016","171.70","173.00","175.00","171.00","18.22M","-1.04%"
"08/05/2016","173.50","172.65","174.50","171.40","6.48M","0.49%"
"08/04/2016","172.65","170.30","173.00","166.00","14.69M","1.29%"
"08/03/2016","170.45","171.30","173.00","169.00","7.88M","-0.50%"
"08/02/2016","171.30","174.00","176.50","170.40","16.54M","-1.55%"
"08/01/2016","174.00","173.95","174.75","172.65","14.12M","0.17%"
"07/29/2016","173.70","172.50","175.60","170.00","11.14M","1.28%"
"07/28/2016","171.50","170.40","172.50","169.50","11.63M","0.73%"
"07/27/2016","170.25","168.90","170.50","168.00","10.13M","0.89%"
"07/26/2016","168.75","168.20","170.25","168.20","8.87M","0.33%"
"07/25/2016","168.20","169.45","170.85","165.65","26.74M","-0.71%"
"07/22/2016","169.40","175.70","176.00","167.00","50.42M","1.65%"
"07/21/2016","166.65","166.65","166.65","166.65","","0.03%"
"07/20/2016","166.60","166.60","166.60","166.60","","0.24%"
"07/19/2016","166.20","166.20","166.20","166.20","","-2.44%"
"07/18/2016","170.35","170.35","170.35","170.35","","1.64%"
"07/15/2016","167.60","167.60","167.60","167.60","","-3.48%"
"07/14/2016","173.65","173.65","173.65","173.65","","3.21%"
"07/13/2016","168.25","168.25","168.25","168.25","","0.21%"
"07/12/2016","167.90","167.90","167.90","167.90","","-1.55%"
"07/11/2016","170.55","170.55","170.55","170.55","","4.18%"
"07/08/2016","163.70","163.70","163.70","163.70","","1.90%"
"07/07/2016","160.65","160.65","160.65","160.65","","-1.20%"
"07/06/2016","162.60","162.60","162.60","162.60","","-1.81%"
"07/05/2016","165.60","165.60","165.60","165.60","","-0.51%"
"07/04/2016","166.45","166.45","166.45","166.45","","0.00%"
"07/01/2016","166.45","166.45","166.45","166.45","","0.60%"
"06/30/2016","165.45","165.45","165.45","165.45","","1.01%"
"06/29/2016","163.80","163.80","163.80","163.80","","3.28%"
"06/28/2016","158.60","158.60","158.60","158.60","","3.83%"
"06/27/2016","152.75","152.75","152.75","152.75","","0.13%"
"06/24/2016","152.55","152.55","152.55","152.55","","-4.09%"
"06/23/2016","159.05","159.05","159.05","159.05","","1.96%"
