Date,Coffee_Price,USD_JPY,Coffee_Return,USD_JPY_Return
2017-03-31,166.3,111.7760009765625,0.0,0.005595854865377836
2017-04-03,164.4,111.26499938964844,-0.011425135297654876,-0.004571657443901644
2017-04-04,164.25,110.70899963378906,-0.0009124087591241281,-0.004997076878707096
2017-04-05,163.65,110.85399627685547,-0.0036529680365295913,0.0013097096310692447
2017-04-06,164.25,110.38099670410156,0.0036663611365719273,-0.004266869834557929
2017-04-07,167.3,110.89700317382812,0.018569254185692552,0.004674776321415441
2017-04-10,167.05,111.2249984741211,-0.0014943215780035546,0.0029576570232365818
2017-04-11,167.5,110.71700286865234,0.002693804250224474,-0.004567279050913586
2017-04-12,165.0,109.58699798583984,-0.014925373134328401,-0.010206245233652766
2017-04-13,165.8,108.9020004272461,0.00484848484848488,-0.006250719256697401
2017-04-17,168.7,108.322998046875,0.017490952955367733,-0.005316728600939791
2017-04-18,171.05,109.11199951171875,0.013930053349140659,0.007283785337092619
2017-04-19,164.6,108.53500366210938,-0.037708272434960666,-0.005288106277874682
2017-04-20,156.2,108.83399963378906,-0.051032806804374276,0.0027548344920180767
2017-04-24,153.35,109.97799682617188,-0.018245838668373815,0.010511395301396664
2017-04-25,153.85,109.64099884033203,0.003260515161395583,-0.003064230987699257
2017-04-26,151.55,111.0459976196289,-0.014949626259343374,0.012814538303713707
2017-04-27,150.15,111.19100189208984,-0.009237875288683695,0.001305803681080242
2017-04-28,155.4,111.22599792480469,0.034965034965035,0.00031473799245751444
2017-05-02,159.3,111.81199645996094,0.025096525096525157,0.005268539245225856
2017-05-03,160.6,111.96900177001953,0.008160703075957176,0.0014041902034618303
2017-05-04,157.6,112.78299713134766,-0.018679950186799466,0.007269827795732597
2017-05-05,158.1,112.53700256347656,0.0031725888324873885,-0.0021811316787814228
2017-05-08,160.0,112.68399810791016,0.012017710309930374,0.0013061974380441654
2017-05-09,157.7,113.2300033569336,-0.014375000000000027,0.00484545506186751
2017-05-10,159.7,113.697998046875,0.012682308180088864,0.004133133233831687
2017-05-11,156.5,114.3280029296875,-0.02003757044458354,0.005541037605189425
2017-05-12,157.45,113.80899810791016,0.006070287539936103,-0.004539612417585381
2017-05-15,155.65,113.27100372314453,-0.011432200698634376,-0.004727169149275179
2017-05-16,153.0,113.64199829101562,-0.0170253774494058,0.003275282779146904
2017-05-17,156.9,112.64600372314453,0.025490196078431504,-0.008764317618918827
2017-05-18,150.55,111.1259994506836,-0.040471637985978304,-0.013493636899864825
2017-05-19,153.75,111.4010009765625,0.02125539687811351,0.00247468213773816
2017-05-22,151.8,111.28399658203125,-0.012682926829268193,-0.0010502993106485947
2017-05-23,151.35,110.89099884033203,-0.0029644268774704496,-0.0035314847935886684
2017-05-24,151.3,111.95700073242188,-0.0003303600925007588,0.009613060602193135
2017-05-25,152.3,111.52400207519531,0.006609385327164485,-0.003867544274979595
2017-05-26,154.8,111.7300033569336,0.01641497045305318,0.001847147501031987
2017-05-29,154.8,111.25599670410156,0.0,-0.00424242941547015
2017-05-30,156.0,111.17400360107422,0.007751937984496138,-0.000736976931188793
2017-05-31,152.35,110.83899688720703,-0.023397435897435925,-0.0030133547683439676
2017-06-01,150.2,110.7959976196289,-0.014112241549064652,-0.0003879434926850056
2017-06-02,147.35,111.43699645996094,-0.01897470039946736,0.005785397073029941
2017-06-05,151.15,110.46299743652344,0.025788937902952336,-0.008740356025186413
2017-06-06,147.35,110.38099670410156,-0.02514058881905401,-0.0007423366586534197
2017-06-07,147.6,109.50900268554688,0.0016966406515099841,-0.007899856357451163
2017-06-08,148.4,109.9000015258789,0.005420054200542035,0.00357047211410344
2017-06-09,148.65,109.85900115966797,0.0016846361185984815,-0.00037306975106166096
2017-06-12,150.05,110.28800201416016,0.00941809619912548,0.0039050132439186758
2017-06-13,148.45,109.9209976196289,-0.010663112295901556,-0.003327691025576174
2017-06-14,147.35,110.05500030517578,-0.007409902324014728,0.0012190817809949461
2017-06-15,144.7,109.44599914550781,-0.01798439090600612,-0.005533607359767823
2017-06-16,144.7,110.9520034790039,0.0,0.013760250217039527
2017-06-19,145.55,110.9540023803711,0.005874222529371309,1.8015910524527e-05
2017-06-20,142.6,111.6729965209961,-0.02026794915836494,0.0064801100023426095
2017-06-21,139.15,111.33399963378906,-0.02419354838709664,-0.0030356209447939264
2017-06-22,131.35,111.30999755859375,-0.056054617319439504,-0.00021558621152806268
2017-06-23,139.95,111.29000091552734,0.06547392462885426,-0.0001796482212289563
2017-06-26,142.6,111.23899841308594,0.018935334047874175,-0.0004582846798619755
2017-06-27,143.65,111.85800170898438,0.0073632538569425865,0.005564624859348166
2017-06-28,143.65,112.18800354003906,0.0,0.0029501852886058
2017-06-29,146.3,112.35399627685547,0.01844761573268361,0.0014795943557117663
2017-06-30,145.35,112.00900268554688,-0.006493506493506662,-0.0030705947517744026
2017-07-03,147.75,112.26200103759766,0.016511867905056876,0.0022587322981622027
